"Year","MeanCover","LL95","UL95","LL68","UL68"
0,12.5674661850371,12.5674661850371,12.5674661850371,12.5674661850371,12.5674661850371
1,13.3438958409828,11.8882146294992,15.2643392313112,12.2929456479671,14.2546628427393
2,13.4288876539412,11.7097768162828,15.9850980956445,12.4526975557959,14.3917514314918
3,13.6070055274936,11.8830637398406,15.894020978674,12.8367144657583,14.6725985174012
4,13.3534039238258,10.7652730502436,16.6711910408955,12.0828794569759,14.1032940686124
5,13.6166880687513,11.4387093252885,15.3506480167512,12.5270148557592,14.6804314819042
6,14.5348114995683,12.4894106818565,16.3310219412716,13.3466720916155,15.7476414373468
7,14.3033266183052,11.9520135160615,17.2303942680785,12.9529922892953,15.5337939247189
8,14.7925913723467,12.573671218331,16.7759879030257,13.732171600393,16.3212269646419
9,14.3833157022497,12.5218410423841,16.8859587273864,13.2098089690282,15.8625069217716
10,14.6435381913088,12.0741475552997,17.3024638033522,13.3171931844119,15.9342353303099
11,14.9263712054302,12.6250511069873,17.5256939138029,13.6329764113964,16.0707273070091
12,14.7288680050412,12.474140608719,16.9737322490051,13.683889688297,15.6952860502734
13,14.8726709603152,12.5312236402068,17.0694794530064,13.9542089333029,15.9815435302524
14,14.7120257221963,12.7046465182745,17.624063948238,13.576815091943,15.9220653177068
15,14.8098373507726,12.8792138455279,17.116305361768,13.7161083269656,15.9115136599549
16,14.253209816511,12.4079625182348,16.1448622592265,13.1170530619536,15.4731216941718
17,14.8094622354097,12.366034445117,17.4179087814705,13.5132372058867,16.3210689795473
18,14.2379053081801,11.8494991019063,16.1349065684883,13.3767368932906,15.2270869017257
19,14.8078200637101,13.246853943177,16.8751523285931,13.4882342783991,15.9621224781431
20,14.7824348758051,13.162613005984,16.4208233682978,13.7136488404172,15.8196314342705
21,14.41084738362,12.5493847314154,16.5111438041461,13.3688189820282,15.359939663984
22,14.2404509323304,12.5910505711082,16.3875033492443,13.17252091417,15.5202532524884
23,14.7192535402753,12.9545534837103,18.0922029592434,13.3712074149788,15.7524520437833
24,15.3395566096716,13.1016974466354,18.1289493792734,14.0988935089164,16.9953815161409
25,15.4342522005776,13.1812422471196,17.3739949786145,14.3901783286527,16.4623949825839
26,15.357080649803,13.3832676716054,17.5117632902976,14.1997963659459,16.4154884934851
27,14.9398975875517,12.5473913108198,17.1746906290625,13.630417291032,16.3234681300797
28,14.8828554416537,13.020659875557,17.3017110917048,13.6884156833947,15.7996494953805
29,14.7872448868204,12.7577273268565,16.3685689547381,13.5327285176989,15.7944280483085
30,14.6619881114232,12.1307257192192,17.2799276067044,13.4303521916462,15.8871510087428
31,14.2931818317141,12.2929879228731,17.1817828399607,12.9643168037789,15.698953447985
32,13.7734265498318,11.8143231053201,15.7239612380792,12.567208963074,14.6393597237246
33,14.4355531959233,12.9382649922099,16.2087586460122,13.6172338715279,15.2610949796068
34,14.7945713463466,12.1394015024462,17.3861678690867,13.3620256229594,16.2259964870149
35,14.5480719268823,12.7489116196449,16.4426656511427,13.4313747283391,15.6526681816829
36,15.2325008683226,13.4108361698538,17.2892027806171,14.423078526134,16.2221865851601
37,15.1488092568151,13.164583850192,17.9812943464756,13.8044573231847,16.4874915896754
38,15.1561621133484,13.0293897428773,17.5580682054997,13.679893618077,16.7548424614713
39,15.0169681151942,13.1968842104219,18.0718834661453,13.7440101618553,16.3379344838194
40,14.6637396421519,12.9386951840348,17.2434508628646,13.6178372316883,15.9596995107622
