"Year","MeanCover","LL95","UL95","LL68","UL68"
0,11.1236495169197,11.1236495169197,11.1236495169197,11.1236495169197,11.1236495169197
1,10.6463191304555,9.37977978796821,12.4579211484461,9.78892675265337,11.4369974061206
2,10.6007772714293,9.13188508400362,11.9031212817096,9.79490064728,11.4485860977583
3,10.7064063466756,9.15686783113607,12.2015894947884,10.0567931083718,11.4048472228832
4,10.6332202774737,9.03515673337776,12.3320830457855,9.93797165770311,11.5011171529199
5,10.4764034315359,9.0570268252344,12.2953708771596,9.66179917662177,11.4489720860502
6,10.4382935129218,9.20410811598687,11.878195647518,9.55383108847747,11.3014631621532
7,10.5190181333587,8.93950222502499,11.6588278163819,9.93673397268098,11.2416300985198
8,10.8529685045928,8.75517005973062,12.4492634066679,9.75766491361668,11.9836059683023
9,10.7705775546142,9.04492520286992,12.6594205118747,9.61448610251773,11.8315926181524
10,10.926603624292,9.45433024665651,13.0219376160107,10.0644927656942,11.6830260339822
11,10.7896342987007,9.26649158476512,12.4787576299319,9.93975750797201,11.7060818142878
12,10.8196005068774,9.39344807481795,12.2070447473942,10.0468461758127,11.6417507496073
13,10.5230564942173,8.89542717207653,11.9914208628813,9.55002189329399,11.575127314264
14,10.6221294797963,9.17171340309838,12.4428727065585,9.66201358812051,11.4413654752273
15,10.5181322878492,8.55844416317643,11.9642725090429,9.80579184712769,11.2131625101137
16,10.4959457546047,9.2933660493313,11.8649924444339,9.68412450621103,11.211633430108
17,10.6957095093046,9.16381396946837,12.3940710371948,9.88866010661082,11.6664573318738
18,10.4172338298986,9.01891992587216,12.554865234282,9.66240362191233,11.2698335395745
19,10.6891462210271,9.50364005758888,12.2220051401647,9.88616724572843,11.6065300318881
20,10.6374206368093,9.28072735709866,12.7712103184046,9.88221336442816,11.6140383608586
21,10.648951561087,9.30902592689544,11.7717386131074,9.9234706820237,11.5524668031031
22,10.6389895173957,9.27626882942268,12.9882712477988,9.73565037361382,11.729254676122
23,10.7199026105373,8.88455429596402,12.2280243830613,9.98073806577507,11.6605479272762
24,10.7725173718528,9.29162931024225,12.2626924587121,9.9224457427062,11.6089942173147
25,10.7075684760364,9.14513528627861,12.4203193416544,9.6132447289515,11.787146375708
26,10.2341574651373,8.43740488613107,12.323630776736,9.20285957355671,10.8752107229546
27,10.6602956784541,8.94129057398506,12.4263334533102,9.85116617486079,11.524953357765
28,10.7781015301509,8.97220585348151,12.2949867777593,9.93857836371424,11.682184926943
29,10.7038163343011,9.40444001058969,12.2878791168912,9.91227535576603,11.5711201275522
30,10.7118773499595,9.05608297439437,12.9748498554329,9.6979736804531,11.7639253248299
31,10.3937915853601,8.80253141211746,12.2353758894151,9.67177371376898,11.2777533196897
32,10.2926467088668,8.64812337882538,11.4632706528723,9.44463150254628,11.2100878111465
33,10.5612623149779,9.15506914532864,11.9976488506021,9.60899802484413,11.3246085383847
34,10.6619041811432,9.27320823021275,12.2141581344296,9.91067559849603,11.4808939365094
35,10.7150581838085,9.01665779234687,12.7146462715958,9.68504688020561,11.5651393317786
36,10.8546695183475,9.13828582349722,12.8931192292133,10.0067760934748,11.7132356860692
37,10.8210822902289,9.05968964173528,13.1923531870211,9.95524284898386,11.5507083194517
38,10.7881548355623,9.50084710092333,12.1919028276855,10.0064391271239,11.6735784826995
39,10.4779595806958,8.93678073390129,12.2755004075246,9.37551711008519,11.4965535909762
40,10.3850721050878,8.74036590952358,11.7961778949122,9.62988529817715,11.279475274856
41,10.4541738851078,9.18854439341297,11.9388462442292,9.62390188472705,11.4536793822284
42,10.2450375398601,8.87374805161582,11.5039280763648,9.39879670172767,11.2672896340012
43,10.4968736019228,9.39976522714293,11.8878406697682,9.74199062395888,11.1892440864309
44,10.6926455190138,9.32727001630099,12.2632854516682,9.92573318737804,11.6051067298082
45,10.730158964352,9.22478151325496,12.2077029591642,9.92015027842559,11.583655704155
46,10.326808397982,8.78019839310361,12.7555636779544,9.06495050211794,11.389223858931
47,10.5110771143687,8.93935044441007,12.0990185944267,9.72330041406882,11.1898158107658
48,10.5151502784256,9.00381860989482,12.349171787992,9.80178501737185,11.3494338679739
49,10.3720682618628,8.88411680191328,12.1499679483366,9.33237982485365,11.4051796677931
50,10.7471230545905,9.05968584907905,12.4663462739755,10.0051503974109,11.7711911617724
51,10.9314674456237,9.44301095259626,13.3195681726239,10.0842289752987,11.8924950026177
52,10.602990873828,9.23023178335158,12.5569960377897,9.93097353767074,11.421729927181
53,10.7669314287754,9.53357750107087,12.9080074871496,9.93636880681548,11.4931165817905
54,10.6196953381562,9.29533138891533,12.4147430958784,9.7944938365618,11.5391403312551
55,10.8622301413545,9.58698605789824,12.5355461871163,10.0327739041454,11.7598337775451
56,10.8036778354195,9.16730269263719,12.5853996121079,9.75376993003665,11.7010231545381
57,10.5525775784113,8.82890680774356,13.0115545131122,9.52983639522155,11.8413797534625
58,10.5824350340298,8.90475175205844,12.4449102553424,9.60238862976536,11.3852991290277
59,10.816522119366,8.97060624494312,13.2772515735805,9.97980950454524,11.5292969159012
60,10.9183967921565,8.98300153788492,12.8586115606111,9.79264254438151,12.0057981533482
61,10.9700945338156,9.40021982532959,12.5939011856884,10.1045716529437,11.8469921707677
62,10.4902713459616,9.01384126172005,12.3460975798391,9.78473406786921,11.1106307410404
63,10.5205427514159,8.89587418495074,12.1865644781305,9.59180096140117,11.3852986530865
64,10.8327821736233,9.29093949300367,11.9743198503165,10.0898492456332,11.4644250630622
65,10.5309107729285,8.97593522440627,12.4879142175527,9.47856896387606,11.2531581076579
66,10.5737744514778,9.22434186259578,12.1043289824378,9.7706670315549,11.4882284279663
67,10.4098951144639,8.84730788337061,11.8136129586883,9.68079446480415,11.0975011898529
68,10.3783396792156,9.19397406418067,11.6943095283423,9.62274070724859,11.2201412355433
69,10.5250527699776,8.63318522143163,12.152700817429,9.57926847841607,11.433057565085
70,10.5989827352339,8.9084314466232,12.4392693856789,9.73550402170292,11.6806258626434
71,10.790847710723,9.03617785029271,12.4507706528723,9.83067940602542,11.4696286468992
72,10.3544155442387,8.72592250785303,12.2965364868402,9.51756556089667,11.157134239208
73,10.6111675431917,8.96294299712055,12.3565962472038,9.82845307220028,11.4774167102946
74,11.0549306910666,9.07949295904526,13.1964830921898,10.1363404883156,11.8526468278521
75,10.7226215434772,9.23179666305745,12.8295971455428,9.84418554566656,11.5116600828138
76,10.6168449264671,9.177374797725,12.2949930244872,9.78110692018467,11.4376680072343
77,10.6738365023083,8.74186200085669,12.7796111263148,9.71758436057303,11.8417464661368
78,11.1574690043311,9.41226069082862,13.5731003254248,9.80784767502737,12.2305821950407
79,10.6661100138023,8.93808064823188,12.0611856587026,9.79110299366998,11.6027843748513
80,11.1334972157441,9.27248375850745,12.6386876963257,10.1803086478511,11.9565521631526
81,10.5027673004617,9.22290890783399,11.8139818874637,9.85944457665033,11.2137706439484
82,10.5466154038361,8.912421990267,12.2041949752511,9.71367985816953,11.5001607491314
